No. freqHz  powerdB
1029    10400000000.0    6.50
1030    10450000000.0    6.50
1031    10500000000.0    6.50
1032    10550000000.0    6.68
1033    10600000000.0    6.46
1034    10650000000.0    6.46
1035    10700000000.0    6.46
1036    10750000000.0    6.46
1037    10800000000.0    6.54
1038    10850000000.0    6.54
1039    10900000000.0    6.54
1040    10950000000.0    6.54
1041    11000000000.0    6.74
1042    11050000000.0    6.55
1043    11100000000.0    6.72
1044    11150000000.0    6.50
1045    11200000000.0    6.70
1046    11250000000.0    6.48
1047    11300000000.0    6.48
1048    11350000000.0    6.48
1049    11400000000.0    6.48
1050    11450000000.0    6.48
1051    11500000000.0    6.63
1052    11500000000.1    6.63
1053    11550000000.0    6.63
1054    11600000000.0    6.72
1055    11650000000.0    6.72
1056    11700000000.0    6.80
1057    11750000000.0    6.51
1058    11800000000.0    6.51
1059    11850000000.0    6.57
1060    11900000000.0    6.57
1061    11950000000.0    6.76
1062    12000000000.0    6.64
1063    12050000000.0    6.72
1064    12100000000.0    6.54
1065    12150000000.0    6.67
1066    12200000000.0    6.67
1067    12250000000.0    6.92
1068    12300000000.0    6.70
1069    12350000000.0    6.94
