No. freqHz  powerdB
643    8500000000.0    0.05
644    8550000000.0    0.05
645    8600000000.0    0.07
646    8650000000.0    0.06
647    8700000000.0    0.06
648    8750000000.0    0.07
649    8800000000.0    0.11
650    8850000000.0    0.10
651    8900000000.0    0.06
652    8950000000.0    0.04
653    9000000000.0    0.05
654    9050000000.0    0.08
655    9100000000.0    0.08
656    9150000000.0    0.06
657    9200000000.0    0.06
658    9250000000.0    0.09
659    9300000000.0    0.11
660    9350000000.0    0.09
661    9400000000.0    0.05
662    9450000000.0    0.07
663    9500000000.0    0.08
664    9500000000.1    0.09
665    9550000000.0    0.09
666    9600000000.0    0.09
667    9650000000.0    0.10
668    9700000000.0    0.10
669    9750000000.0    0.12
670    9800000000.0    0.12
671    9850000000.0    0.13
672    9900000000.0    0.14
673    9950000000.0    0.14
674    10000000000.0    0.13
675    10050000000.0    0.16
676    10100000000.0    0.13
677    10150000000.0    0.13
678    10200000000.0    0.15
679    10250000000.0    0.15
680    10300000000.0    0.14
681    10350000000.0    0.14
682    10400000000.0    0.14
683    10450000000.0    0.14
684    10500000000.0    0.15
685    10550000000.0    0.17
686    10600000000.0    0.14
687    10650000000.0    0.12
688    10700000000.0    0.14
689    10750000000.0    0.14
690    10800000000.0    0.14
691    10850000000.0    0.12
692    10900000000.0    0.15
693    10950000000.0    0.17
694    11000000000.0    0.15
695    11050000000.0    0.10
696    11100000000.0    0.12
697    11150000000.0    0.14
698    11200000000.0    0.12
699    11250000000.0    0.12
700    11300000000.0    0.12
701    11350000000.0    0.08
702    11400000000.0    0.11
703    11450000000.0    0.13
704    11500000000.0    0.12
705    50000000.0    -4.93
706    100000000.0    -4.96
707    150000000.0    -4.96
708    200000000.0    -4.95
709    250000000.0    -4.94
710    300000000.0    -4.93
711    350000000.0    -4.90
712    400000000.0    -4.89
713    450000000.0    -4.90
714    500000000.0    -4.87
715    550000000.0    -4.86
716    600000000.0    -4.88
717    650000000.0    -4.83
718    700000000.0    -4.84
719    750000000.0    -4.83
720    800000000.0    -4.82
721    850000000.0    -4.78
722    900000000.0    -4.76
723    950000000.0    -4.74
724    1000000000.0    -4.71
725    1050000000.0    -4.70
726    1100000000.0    -4.78
727    1150000000.0    -4.82
728    1200000000.0    -4.85
729    1250000000.0    -4.84
730    1300000000.0    -4.79
731    1350000000.0    -4.82
732    1366250000.0    -4.78
733    1366250000.1    -4.78
734    1416250000.0    -4.73
735    1466250000.0    -4.77
736    1516250000.0    -4.73
737    1566250000.0    -4.79
738    1616250000.0    -4.79
739    1666250000.0    -4.78
740    1716250000.0    -4.80
741    1766250000.0    -4.77
742    1816250000.0    -4.75
743    1866250000.0    -4.83
744    1916250000.0    -4.84
745    1966250000.0    -4.82
746    2016250000.0    -4.90
747    2066250000.0    -4.86
748    2116250000.0    -4.87
749    2166250000.0    -4.90
750    2216250000.0    -4.90
751    2266250000.0    -4.90
752    2316250000.0    -4.90
753    2366250000.0    -4.90
754    2416250000.0    -4.91
755    2466250000.0    -4.90
756    2516250000.0    -4.89
757    2566250000.0    -4.90
758    2600000000.0    -4.90
759    2600000000.1    -4.90
760    2650000000.0    -4.92
761    2700000000.0    -4.89
762    2750000000.0    -4.89
763    2800000000.0    -4.88
764    2850000000.0    -4.93
765    2900000000.0    -4.92
766    2950000000.0    -4.92
767    3000000000.0    -4.90
768    3050000000.0    -4.91
769    3100000000.0    -4.90
770    3150000000.0    -4.91
771    3200000000.0    -4.91
772    3250000000.0    -4.91
773    3300000000.0    -4.91
774    3350000000.0    -4.92
775    3400000000.0    -4.92
776    3450000000.0    -4.92
777    3500000000.0    -4.90
778    3550000000.0    -4.89
779    3600000000.0    -4.92
780    3650000000.0    -4.90
781    3700000000.0    -4.89
782    3750000000.0    -4.90
783    3800000000.0    -4.92
784    3850000000.0    -4.92
785    3900000000.0    -4.91
786    3950000000.0    -4.94
787    4000000000.0    -4.91
788    4133750000.0    -4.93
789    4133750000.1    -4.93
790    4183750000.0    -4.93
791    4233750000.0    -4.93
792    4283750000.0    -4.94
793    4333750000.0    -4.94
794    4383750000.0    -4.91
795    4433750000.0    -4.94
796    4483750000.0    -4.93
797    4533750000.0    -4.92
798    4583750000.0    -4.91
799    4633750000.0    -4.92
800    4683750000.0    -4.93
801    4733750000.0    -4.94
802    4783750000.0    -4.94
803    4833750000.0    -4.94
804    4883750000.0    -4.91
805    4933750000.0    -4.93
806    4983750000.0    -4.92
807    5033750000.0    -4.93
808    5083750000.0    -4.93
809    5133750000.0    -4.94
810    5183750000.0    -4.95
811    5233750000.0    -4.95
812    5283750000.0    -4.95
813    5333750000.0    -4.94
814    5383750000.0    -4.94
815    5433750000.0    -4.94
816    5483750000.0    -4.95
817    5533750000.0    -4.96
818    5583750000.0    -4.96
819    5633750000.0    -4.96
820    5683750000.0    -4.92
821    5733750000.0    -4.93
822    5783750000.0    -4.96
823    5833750000.0    -4.95
824    5883750000.0    -4.94
825    5933750000.0    -4.94
826    5983750000.0    -4.95
827    6033750000.0    -4.96
828    6083750000.0    -5.00
829    6133750000.0    -5.00
830    6183750000.0    -4.94
831    6233750000.0    -4.93
832    6283750000.0    -4.96
833    6333750000.0    -4.96
834    6383750000.0    -4.95
835    6433750000.0    -4.96
836    6483750000.0    -5.00
837    6533750000.0    -5.00
838    6583750000.0    -5.00
839    6633750000.0    -5.00
840    6683750000.0    -5.00
841    6733750000.0    -5.00
842    6783750000.0    -4.96
843    6833750000.0    -4.96
844    6883750000.0    -4.96
845    6933750000.0    -4.96
846    6983750000.0    -4.96
847    7033750000.0    -4.92
848    7083750000.0    -4.95
849    7133750000.0    -4.96
850    7183750000.0    -5.00
851    7233750000.0    -5.00
852    7283750000.0    -5.00
853    7333750000.0    -4.96
854    7383750000.0    -4.95
855    7433750000.0    -4.95
856    7483750000.0    -4.94
857    7500000000.0    -4.94
858    7500000000.1    -4.94
859    7550000000.0    -4.94
860    7600000000.0    -4.95
861    7650000000.0    -4.95
862    7700000000.0    -4.96
863    7750000000.0    -4.95
864    7800000000.0    -4.95
865    7850000000.0    -4.95
866    7900000000.0    -4.94
867    7950000000.0    -4.94
868    8000000000.0    -4.94
869    8050000000.0    -4.95
870    8100000000.0    -4.94
871    8150000000.0    -4.93
872    8200000000.0    -4.88
873    8250000000.0    -4.94
874    8300000000.0    -4.94
875    8350000000.0    -4.90
876    8400000000.0    -4.87
877    8450000000.0    -4.92
878    8500000000.0    -4.92
879    8550000000.0    -4.92
880    8600000000.0    -4.92
881    8650000000.0    -4.92
882    8700000000.0    -4.93
883    8750000000.0    -4.92
884    8800000000.0    -4.86
885    8850000000.0    -4.87
886    8900000000.0    -4.93
887    8950000000.0    -4.91
888    9000000000.0    -4.89
889    9050000000.0    -4.89
890    9100000000.0    -4.90
891    9150000000.0    -4.92
892    9200000000.0    -4.92
893    9250000000.0    -4.87
894    9300000000.0    -4.86
895    9350000000.0    -4.87
896    9400000000.0    -4.93
897    9450000000.0    -4.89
898    9500000000.0    -4.87
899    9500000000.1    -4.87
900    9550000000.0    -4.87
901    9600000000.0    -4.89
902    9650000000.0    -4.88
903    9700000000.0    -4.88
904    9750000000.0    -4.87
905    9800000000.0    -4.87
906    9850000000.0    -4.86
907    9900000000.0    -4.86
908    9950000000.0    -4.84
909    10000000000.0    -4.84
910    10050000000.0    -4.83
911    10100000000.0    -4.86
912    10150000000.0    -4.84
913    10200000000.0    -4.81
914    10250000000.0    -4.82
915    10300000000.0    -4.85
916    10350000000.0    -4.85
917    10400000000.0    -4.84
918    10450000000.0    -4.86
919    10500000000.0    -4.83
920    10550000000.0    -4.82
921    10600000000.0    -4.83
922    10650000000.0    -4.83
923    10700000000.0    -4.83
924    10750000000.0    -4.85
925    10800000000.0    -4.85
926    10850000000.0    -4.88
927    10900000000.0    -4.83
928    10950000000.0    -4.80
929    11000000000.0    -4.84
930    11050000000.0    -4.88
931    11100000000.0    -4.86
932    11150000000.0    -4.82
933    11200000000.0    -4.85
934    11250000000.0    -4.85
935    11300000000.0    -4.86
936    11350000000.0    -4.90
937    11400000000.0    -4.88
938    11450000000.0    -4.85
939    11500000000.0    -4.87
940    50000000.0    -9.94
941    100000000.0    -9.94
942    150000000.0    -9.93
943    200000000.0    -9.92
944    250000000.0    -9.91
945    300000000.0    -9.92
946    350000000.0    -9.90
947    400000000.0    -9.91
948    450000000.0    -9.90
949    500000000.0    -9.89
950    550000000.0    -9.87
951    600000000.0    -9.85
952    650000000.0    -9.84
953    700000000.0    -9.85
954    750000000.0    -9.83
955    800000000.0    -9.81
956    850000000.0    -9.81
957    900000000.0    -9.78
958    950000000.0    -9.73
959    1000000000.0    -9.68
960    1050000000.0    -9.70
961    1100000000.0    -9.78
962    1150000000.0    -9.86
963    1200000000.0    -9.89
964    1250000000.0    -9.81
965    1300000000.0    -9.79
966    1350000000.0    -9.81
967    1366250000.0    -9.81
968    1366250000.1    -9.80
969    1416250000.0    -9.76
970    1466250000.0    -9.78
971    1516250000.0    -9.72
972    1566250000.0    -9.79
973    1616250000.0    -9.79
974    1666250000.0    -9.74
975    1716250000.0    -9.81
976    1766250000.0    -9.77
977    1816250000.0    -9.73
978    1866250000.0    -9.80
979    1916250000.0    -9.84
980    1966250000.0    -9.84
981    2016250000.0    -9.88
982    2066250000.0    -9.87
983    2116250000.0    -9.87
984    2166250000.0    -9.87
985    2216250000.0    -9.87
986    2266250000.0    -9.87
987    2316250000.0    -9.88
988    2366250000.0    -9.88
989    2416250000.0    -9.89
990    2466250000.0    -9.89
991    2516250000.0    -9.87
992    2566250000.0    -9.87
993    2600000000.0    -9.87
994    2600000000.1    -9.87
995    2650000000.0    -9.88
996    2700000000.0    -9.89
997    2750000000.0    -9.90
998    2800000000.0    -9.89
999    2850000000.0    -9.90
1000    2900000000.0    -9.89
1001    2950000000.0    -9.89
1002    3000000000.0    -9.88
1003    3050000000.0    -9.89
1004    3100000000.0    -9.88
1005    3150000000.0    -9.89
1006    3200000000.0    -9.89
1007    3250000000.0    -9.89
1008    3300000000.0    -9.89
1009    3350000000.0    -9.89
1010    3400000000.0    -9.89
1011    3450000000.0    -9.90
1012    3500000000.0    -9.91
1013    3550000000.0    -9.90
1014    3600000000.0    -9.89
1015    3650000000.0    -9.87
1016    3700000000.0    -9.86
1017    3750000000.0    -9.88
1018    3800000000.0    -9.91
1019    3850000000.0    -9.91
1020    3900000000.0    -9.92
1021    3950000000.0    -9.92
1022    4000000000.0    -9.93
1023    4133750000.0    -9.91
1024    4133750000.1    -9.91
1025    4183750000.0    -9.91
1026    4233750000.0    -9.91
1027    4283750000.0    -9.92
1028    4333750000.0    -9.93
1029    4383750000.0    -9.93
1030    4433750000.0    -9.92
1031    4483750000.0    -9.91
1032    4533750000.0    -9.91
1033    4583750000.0    -9.90
1034    4633750000.0    -9.90
1035    4683750000.0    -9.92
1036    4733750000.0    -9.93
1037    4783750000.0    -9.93
1038    4833750000.0    -9.93
1039    4883750000.0    -9.93
1040    4933750000.0    -9.91
1041    4983750000.0    -9.90
1042    5033750000.0    -9.91
1043    5083750000.0    -9.91
1044    5133750000.0    -9.93
1045    5183750000.0    -9.94
1046    5233750000.0    -9.95
1047    5283750000.0    -9.94
1048    5333750000.0    -9.94
