No. freqHz  powerdB
623    30650000000.0    12.28
624    30700000000.0    12.28
625    30750000000.0    12.41
626    30800000000.0    12.31
627    30850000000.0    12.24
628    30900000000.0    12.17
629    30950000000.0    12.17
630    31000000000.0    12.17
631    31050000000.0    12.32
632    31100000000.0    12.24
633    31150000000.0    12.42
634    31200000000.0    12.30
635    31250000000.0    12.30
636    31300000000.0    12.30
637    31350000000.0    12.30
638    31400000000.0    12.53
639    31450000000.0    12.44
640    31500000000.0    12.50
641    31500000000.1    12.50
642    31550000000.0    12.35
643    31600000000.0    12.30
644    31650000000.0    12.30
645    31700000000.0    12.30
646    31750000000.0    12.54
647    31800000000.0    12.31
648    31850000000.0    12.31
649    31900000000.0    12.27
650    31950000000.0    12.27
651    32000000000.0    12.49
652    32050000000.0    12.42
653    32100000000.0    12.52
654    32150000000.0    12.47
655    32200000000.0    12.50
656    32250000000.0    12.56
657    32300000000.0    12.32
658    32350000000.0    12.48
659    32400000000.0    12.37
660    32450000000.0    12.37
661    32500000000.0    12.43
662    32550000000.0    12.30
663    32600000000.0    12.40
664    32650000000.0    12.33
665    32700000000.0    12.36
666    32750000000.0    12.51
667    32800000000.0    12.33
668    32850000000.0    12.33
669    32900000000.0    12.33
670    32950000000.0    12.26
671    33000000000.0    12.48
672    33050000000.0    12.24
673    33100000000.0    12.35
674    33150000000.0    12.25
675    33200000000.0    12.34
676    33250000000.0    12.31
677    33300000000.0    12.48
678    33350000000.0    12.30
679    33400000000.0    12.35
680    33450000000.0    12.18
681    33500000000.0    12.15
682    33550000000.0    12.20
683    33600000000.0    12.20
684    33650000000.0    12.29
685    33700000000.0    12.24
686    33750000000.0    12.30
687    33800000000.0    12.26
688    33850000000.0    12.26
689    33900000000.0    12.55
690    33950000000.0    12.26
691    34000000000.0    12.26
692    34050000000.0    11.94
693    34100000000.0    11.84
694    34150000000.0    12.23
695    34200000000.0    12.44
696    34250000000.0    12.72
697    34300000000.0    13.04
698    34350000000.0    12.73
699    34400000000.0    13.06
700    34450000000.0    12.56
701    34500000000.0    12.84
702    34550000000.0    12.64
703    34600000000.0    12.55
704    34650000000.0    12.83
705    34700000000.0    12.44
706    34750000000.0    12.44
707    34800000000.0    12.75
708    34850000000.0    12.52
709    34900000000.0    12.52
710    34950000000.0    12.73
711    35000000000.0    13.20
712    35000000000.1    13.20
713    35050000000.0    12.89
714    35100000000.0    12.59
715    35150000000.0    12.96
716    35200000000.0    12.71
717    35250000000.0    13.24
718    35300000000.0    13.33
719    35350000000.0    13.00
720    35400000000.0    13.34
721    35450000000.0    12.56
722    35500000000.0    12.92
723    35550000000.0    12.62
724    35600000000.0    12.45
725    35650000000.0    12.70
726    35700000000.0    12.53
727    35750000000.0    12.64
728    35800000000.0    12.70
729    35850000000.0    12.49
730    35900000000.0    12.72
731    35950000000.0    12.53
732    36000000000.0    12.67
733    36050000000.0    12.45
734    36100000000.0    12.41
735    36150000000.0    12.41
736    36200000000.0    12.55
737    36250000000.0    12.55
738    36300000000.0    12.65
739    36350000000.0    12.53
740    36400000000.0    12.32
741    36450000000.0    12.18
742    36500000000.0    12.11
743    36550000000.0    12.11
744    36600000000.0    12.20
745    36650000000.0    12.20
746    36700000000.0    12.43
747    36750000000.0    12.34
748    36800000000.0    12.71
749    36850000000.0    12.54
750    36900000000.0    12.59
751    36950000000.0    12.45
752    37000000000.0    12.41
753    37050000000.0    12.41
754    37100000000.0    12.30
755    37150000000.0    12.39
756    37200000000.0    12.51
757    37250000000.0    12.60
758    37300000000.0    12.95
759    37350000000.0    12.56
760    37400000000.0    13.01
761    37450000000.0    12.97
762    37500000000.0    13.01
763    37550000000.0    13.37
764    37600000000.0    12.83
765    37650000000.0    13.01
766    37700000000.0    12.72
767    37750000000.0    12.90
768    37800000000.0    13.14
769    37850000000.0    12.76
770    37900000000.0    13.01
771    37950000000.0    12.61
772    38000000000.0    12.61
773    38050000000.0    12.80
774    38100000000.0    12.51
775    38150000000.0    12.91
776    38200000000.0    12.75
777    38250000000.0    13.03
778    38300000000.0    13.10
779    38350000000.0    12.74
780    38400000000.0    12.82
781    38450000000.0    12.64
782    38500000000.0    12.75
783    38550000000.0    12.86
784    38600000000.0    12.86
785    38650000000.0    12.91
786    38700000000.0    12.70
787    38750000000.0    12.70
788    38800000000.0    12.64
789    38850000000.0    12.73
790    38900000000.0    12.68
791    38950000000.0    12.76
792    39000000000.0    12.58
793    39000000000.1    12.58
794    39050000000.0    12.58
795    39100000000.0    12.52
796    39150000000.0    12.61
797    39200000000.0    12.67
798    39250000000.0    12.70
799    39300000000.0    12.67
800    39350000000.0    12.79
801    39400000000.0    12.72
802    39450000000.0    13.03
803    39500000000.0    12.85
804    39550000000.0    12.85
805    39600000000.0    12.85
806    39650000000.0    12.66
807    39700000000.0    12.90
808    39750000000.0    12.73
809    39800000000.0    12.86
810    39850000000.0    12.76
811    39900000000.0    12.61
812    39950000000.0    12.79
813    40000000000.0    12.67
814    40050000000.0    12.89
815    40100000000.0    12.74
816    40150000000.0    12.74
817    40200000000.0    12.92
818    40250000000.0    12.85
819    40300000000.0    13.10
820    40350000000.0    13.22
821    40400000000.0    13.02
822    40450000000.0    13.35
823    40500000000.0    12.79
824    40550000000.0    13.15
825    40600000000.0    12.88
826    40650000000.0    12.78
827    40700000000.0    12.98
828    40750000000.0    12.80
829    40800000000.0    12.95
830    40850000000.0    12.87
831    40900000000.0    12.99
832    40950000000.0    13.05
833    41000000000.0    12.78
834    41050000000.0    12.93
835    41100000000.0    12.69
836    41150000000.0    12.69
837    41200000000.0    12.77
838    41250000000.0    12.82
839    41300000000.0    12.99
840    41350000000.0    13.03
841    41400000000.0    12.99
842    41450000000.0    13.08
843    41500000000.0    12.96
844    41550000000.0    13.14
845    41600000000.0    12.98
846    41650000000.0    12.94
847    41700000000.0    12.80
848    41750000000.0    13.18
849    41800000000.0    12.88
850    41850000000.0    13.23
851    41900000000.0    12.98
852    41950000000.0    13.16
853    42000000000.0    13.20
854    42050000000.0    13.11
855    42100000000.0    13.38
856    42150000000.0    13.14
857    42200000000.0    13.27
858    42250000000.0    13.48
859    42300000000.0    13.20
860    42350000000.0    13.69
861    42400000000.0    13.21
862    42450000000.0    13.47
863    42500000000.0    13.43
864    42550000000.0    13.20
865    42600000000.0    13.76
866    42650000000.0    13.42
867    42700000000.0    13.61
868    42750000000.0    13.85
869    42800000000.0    13.33
870    42850000000.0    13.90
871    42900000000.0    13.42
872    42950000000.0    13.81
873    43000000000.0    13.81
874    50000000.0    5.05
875    100000000.0    5.05
876    150000000.0    5.11
877    200000000.0    5.11
878    250000000.0    5.11
879    300000000.0    5.17
880    350000000.0    5.17
881    400000000.0    5.22
882    450000000.0    5.22
883    500000000.0    5.29
884    550000000.0    5.29
885    600000000.0    5.29
886    650000000.0    5.37
887    700000000.0    5.33
888    750000000.0    5.47
889    800000000.0    5.38
890    850000000.0    5.51
891    900000000.0    5.35
892    950000000.0    5.44
893    1000000000.0    5.64
894    1050000000.0    5.64
895    1100000000.0    5.48
896    1150000000.0    5.55
897    1200000000.0    5.78
898    1250000000.0    5.56
899    1300000000.0    5.60
900    1350000000.0    5.63
901    1366250000.0    5.57
902    1366250000.1    5.57
903    1416250000.0    5.73
