No. freqHz  powerdB
841    11150000000.0    1.20
842    11200000000.0    1.20
843    11250000000.0    1.20
844    11300000000.0    1.20
845    11350000000.0    1.20
846    11400000000.0    1.20
847    11450000000.0    1.20
848    11500000000.0    1.20
849    11500000000.1    1.20
850    11550000000.0    1.20
851    11600000000.0    1.14
852    11650000000.0    1.19
853    11700000000.0    1.19
854    11750000000.0    1.19
855    11800000000.0    1.23
856    11850000000.0    1.23
857    11900000000.0    1.26
858    11950000000.0    1.30
859    12000000000.0    1.30
860    12050000000.0    1.36
861    12100000000.0    1.27
862    12150000000.0    1.35
863    12200000000.0    1.27
864    12250000000.0    1.27
865    12300000000.0    1.31
866    12350000000.0    1.28
867    12400000000.0    1.33
868    12450000000.0    1.33
869    12500000000.0    1.33
870    12550000000.0    1.38
871    12600000000.0    1.31
872    12650000000.0    1.36
873    12700000000.0    1.29
874    12750000000.0    1.29
875    12800000000.0    1.33
876    12850000000.0    1.33
877    12900000000.0    1.33
878    12950000000.0    1.33
879    13000000000.0    1.33
880    13050000000.0    1.33
881    13100000000.0    1.33
882    13150000000.0    1.33
883    13200000000.0    1.29
884    13250000000.0    1.32
885    13300000000.0    1.32
886    13350000000.0    1.32
887    13400000000.0    1.32
888    13450000000.0    1.32
889    13500000000.0    1.32
890    13500000000.1    1.32
891    13550000000.0    1.36
892    13600000000.0    1.36
893    13650000000.0    1.36
894    13700000000.0    1.33
895    13750000000.0    1.33
896    13800000000.0    1.33
897    13850000000.0    1.33
898    13900000000.0    1.33
899    13950000000.0    1.33
900    14000000000.0    1.33
901    14050000000.0    1.33
902    14100000000.0    1.33
903    14150000000.0    1.33
904    14200000000.0    1.33
905    14250000000.0    1.33
906    14300000000.0    1.33
907    14350000000.0    1.38
908    14400000000.0    1.43
909    14450000000.0    1.43
910    14500000000.0    1.39
911    14550000000.0    1.39
912    14600000000.0    1.36
913    14650000000.0    1.36
914    14700000000.0    1.36
915    14750000000.0    1.36
916    14800000000.0    1.36
917    14850000000.0    1.36
918    14900000000.0    1.41
919    14950000000.0    1.41
920    15000000000.0    1.41
921    50000000.0    -4.93
922    100000000.0    -4.93
923    150000000.0    -4.89
924    200000000.0    -4.89
925    250000000.0    -4.86
926    300000000.0    -4.83
927    350000000.0    -4.83
928    400000000.0    -4.78
929    450000000.0    -4.78
930    500000000.0    -4.72
931    550000000.0    -4.72
932    600000000.0    -4.72
933    650000000.0    -4.66
934    700000000.0    -4.66
935    750000000.0    -4.61
936    800000000.0    -4.69
937    850000000.0    -4.53
938    900000000.0    -4.75
939    950000000.0    -4.67
940    1000000000.0    -4.45
941    1050000000.0    -4.48
942    1100000000.0    -4.62
943    1150000000.0    -4.57
944    1200000000.0    -4.37
945    1250000000.0    -4.55
946    1300000000.0    -4.55
947    1350000000.0    -4.52
948    1366250000.0    -4.58
949    1366250000.1    -4.58
950    1416250000.0    -4.44
